DateTime,bus,p_set
2024-06-15 12:30:00,SM NPI,1.565767202
2024-06-15 12:30:00,SM TLO,3.84
2024-06-15 13:00:00,IB GF,0.0
2024-06-15 13:00:00,IB NPI,2.5
2024-06-15 13:00:00,IB OPF,92.87
2024-06-15 13:00:00,SM FT OPF,0.0
2024-06-15 13:00:00,SM GF,2.11
2024-06-15 13:00:00,SM KV OPF,0.0
2024-06-15 13:00:00,SM NPI,1.601001304
2024-06-15 13:00:00,SM TLO,3.84
2024-06-15 13:30:00,IB GF,0.0
2024-06-15 13:30:00,IB NPI,2.5
2024-06-15 13:30:00,IB OPF,92.87
2024-06-15 13:30:00,SM FT OPF,0.0
2024-06-15 13:30:00,SM GF,2.11
2024-06-15 13:30:00,SM KV OPF,0.0
2024-06-15 13:30:00,SM NPI,1.642192764
2024-06-15 13:30:00,SM TLO,3.84
2024-06-15 14:00:00,IB GF,0.0
2024-06-15 14:00:00,IB NPI,2.5
2024-06-15 14:00:00,IB OPF,92.87
2024-06-15 14:00:00,SM FT OPF,0.0
2024-06-15 14:00:00,SM GF,2.11
2024-06-15 14:00:00,SM KV OPF,0.0
2024-06-15 14:00:00,SM NPI,1.699468722
2024-06-15 14:00:00,SM TLO,3.84
2024-06-15 14:30:00,IB GF,0.0
2024-06-15 14:30:00,IB NPI,2.5
2024-06-15 14:30:00,IB OPF,92.87
2024-06-15 14:30:00,SM FT OPF,0.0
2024-06-15 14:30:00,SM GF,2.11
2024-06-15 14:30:00,SM KV OPF,0.0
2024-06-15 14:30:00,SM NPI,1.737432549
2024-06-15 14:30:00,SM TLO,3.84
2024-06-15 15:00:00,IB GF,0.0
2024-06-15 15:00:00,IB NPI,2.5
2024-06-15 15:00:00,IB OPF,92.87
2024-06-15 15:00:00,SM FT OPF,0.0
2024-06-15 15:00:00,SM GF,2.11
2024-06-15 15:00:00,SM KV OPF,0.0
2024-06-15 15:00:00,SM NPI,1.761834198
2024-06-15 15:00:00,SM TLO,3.84
2024-06-15 15:30:00,IB GF,0.0
2024-06-15 15:30:00,IB NPI,2.5
2024-06-15 15:30:00,IB OPF,92.87
2024-06-15 15:30:00,SM FT OPF,0.0
2024-06-15 15:30:00,SM GF,2.11
2024-06-15 15:30:00,SM KV OPF,0.0
2024-06-15 15:30:00,SM NPI,1.804620505
2024-06-15 15:30:00,SM TLO,3.84
2024-06-15 16:00:00,IB GF,0.0
2024-06-15 16:00:00,IB NPI,2.5
2024-06-15 16:00:00,IB OPF,92.87
2024-06-15 16:00:00,SM FT OPF,0.0
2024-06-15 16:00:00,SM GF,2.11
2024-06-15 16:00:00,SM KV OPF,0.0
2024-06-15 16:00:00,SM NPI,1.804930672
2024-06-15 16:00:00,SM TLO,3.84
2024-06-15 16:30:00,IB GF,0.0
2024-06-15 16:30:00,IB NPI,2.5
2024-06-15 16:30:00,IB OPF,92.87
2024-06-15 16:30:00,SM FT OPF,0.0
2024-06-15 16:30:00,SM GF,2.11
2024-06-15 16:30:00,SM KV OPF,0.0
2024-06-15 16:30:00,SM NPI,1.752997984
2024-06-15 16:30:00,SM TLO,3.84
2024-06-15 17:00:00,IB GF,0.0
2024-06-15 17:00:00,IB NPI,2.5
2024-06-15 17:00:00,IB OPF,92.87
2024-06-15 17:00:00,SM FT OPF,0.0
2024-06-15 17:00:00,SM GF,2.11
2024-06-15 17:00:00,SM KV OPF,0.0
2024-06-15 17:00:00,SM NPI,1.713794439
2024-06-15 17:00:00,SM TLO,3.84
2024-06-15 17:30:00,IB GF,0.0
2024-06-15 17:30:00,IB NPI,2.5
2024-06-15 17:30:00,IB OPF,92.87
2024-06-15 17:30:00,SM FT OPF,0.0
2024-06-15 17:30:00,SM GF,2.11
2024-06-15 17:30:00,SM KV OPF,0.0
2024-06-15 17:30:00,SM NPI,1.751240534
2024-06-15 17:30:00,SM TLO,3.84
2024-06-15 18:00:00,IB GF,0.0
2024-06-15 18:00:00,IB NPI,2.5
2024-06-15 18:00:00,IB OPF,92.87
2024-06-15 18:00:00,SM FT OPF,0.0
2024-06-15 18:00:00,SM GF,2.11
2024-06-15 18:00:00,SM KV OPF,0.0
2024-06-15 18:00:00,SM NPI,1.851721361
2024-06-15 18:00:00,SM TLO,3.84
2024-06-15 18:30:00,IB GF,0.0
2024-06-15 18:30:00,IB NPI,2.5
2024-06-15 18:30:00,IB OPF,92.87
2024-06-15 18:30:00,SM FT OPF,0.0
2024-06-15 18:30:00,SM GF,2.11
2024-06-15 18:30:00,SM KV OPF,0.0
2024-06-15 18:30:00,SM NPI,1.92121134
2024-06-15 18:30:00,SM TLO,3.84
2024-06-15 19:00:00,IB GF,0.0
2024-06-15 19:00:00,IB NPI,2.5
2024-06-15 19:00:00,IB OPF,92.87
2024-06-15 19:00:00,SM FT OPF,0.0
2024-06-15 19:00:00,SM GF,2.11
2024-06-15 19:00:00,SM KV OPF,0.0
2024-06-15 19:00:00,SM NPI,1.949985451
2024-06-15 19:00:00,SM TLO,3.84
2024-06-15 19:30:00,IB GF,0.0
2024-06-15 19:30:00,IB NPI,2.5
2024-06-15 19:30:00,IB OPF,92.87
2024-06-15 19:30:00,SM FT OPF,0.0
2024-06-15 19:30:00,SM GF,2.11
2024-06-15 19:30:00,SM KV OPF,0.0
2024-06-15 19:30:00,SM NPI,1.873270286
2024-06-15 19:30:00,SM TLO,3.84
2024-06-15 20:00:00,IB GF,0.0
2024-06-15 20:00:00,IB NPI,2.5
2024-06-15 20:00:00,IB OPF,92.87
2024-06-15 20:00:00,SM FT OPF,0.0
2024-06-15 20:00:00,SM GF,2.11
2024-06-15 20:00:00,SM KV OPF,0.0
2024-06-15 20:00:00,SM NPI,1.718127213
2024-06-15 20:00:00,SM TLO,3.84
2024-06-15 20:30:00,IB GF,0.0
2024-06-15 20:30:00,IB NPI,2.5
2024-06-15 20:30:00,IB OPF,92.87
2024-06-15 20:30:00,SM FT OPF,0.0
2024-06-15 20:30:00,SM GF,2.11
2024-06-15 20:30:00,SM KV OPF,0.0
2024-06-15 20:30:00,SM NPI,1.552785005
2024-06-15 20:30:00,SM TLO,3.84
2024-06-15 21:00:00,IB GF,0.0
2024-06-15 21:00:00,IB NPI,2.5
2024-06-15 21:00:00,IB OPF,92.87
2024-06-15 21:00:00,SM FT OPF,0.0
2024-06-15 21:00:00,SM GF,2.11
2024-06-15 21:00:00,SM KV OPF,0.0
2024-06-15 21:00:00,SM NPI,1.413456281
2024-06-15 21:00:00,SM TLO,3.84
2024-06-15 21:30:00,IB GF,0.0
2024-06-15 21:30:00,IB NPI,2.5
2024-06-15 21:30:00,IB OPF,92.87
2024-06-15 21:30:00,SM FT OPF,0.0
2024-06-15 21:30:00,SM GF,2.11
2024-06-15 21:30:00,SM KV OPF,0.0
2024-06-15 21:30:00,SM NPI,1.333098413
2024-06-15 21:30:00,SM TLO,3.84
2024-06-15 22:00:00,IB GF,0.0
2024-06-15 22:00:00,IB NPI,2.5
2024-06-15 22:00:00,IB OPF,92.87
2024-06-15 22:00:00,SM FT OPF,0.0
2024-06-15 22:00:00,SM GF,2.11
2024-06-15 22:00:00,SM KV OPF,0.0
2024-06-15 22:00:00,SM NPI,1.264033646
2024-06-15 22:00:00,SM TLO,3.84
2024-06-15 22:30:00,IB GF,0.0
2024-06-15 22:30:00,IB NPI,2.5
2024-06-15 22:30:00,IB OPF,92.87
2024-06-15 22:30:00,SM FT OPF,0.0
2024-06-15 22:30:00,SM GF,2.11
2024-06-15 22:30:00,SM KV OPF,0.0
2024-06-15 22:30:00,SM NPI,1.202259188
2024-06-15 22:30:00,SM TLO,3.84
2024-06-15 23:00:00,IB GF,0.0
2024-06-15 23:00:00,IB NPI,2.5
2024-06-15 23:00:00,IB OPF,92.87
2024-06-15 23:00:00,SM FT OPF,0.0
2024-06-15 23:00:00,SM GF,2.11
2024-06-15 23:00:00,SM KV OPF,0.0
2024-06-15 23:00:00,SM NPI,1.15338945
2024-06-15 23:00:00,SM TLO,3.84
2024-06-15 23:30:00,IB GF,0.0
2024-06-15 23:30:00,IB NPI,2.5
2024-06-15 23:30:00,IB OPF,92.87
2024-06-15 23:30:00,SM FT OPF,0.0
2024-06-15 23:30:00,SM GF,2.11
2024-06-15 23:30:00,SM KV OPF,0.0
2024-06-15 23:30:00,SM NPI,1.118636163
2024-06-15 23:30:00,SM TLO,3.84
2024-06-16 00:00:00,IB GF,0.0
2024-06-16 00:00:00,IB NPI,2.5
2024-06-16 00:00:00,IB OPF,92.87
2024-06-16 00:00:00,SM FT OPF,0.0
2024-06-16 00:00:00,SM GF,2.11
2024-06-16 00:00:00,SM KV OPF,0.0
2024-06-16 00:00:00,SM NPI,1.088864823
2024-06-16 00:00:00,SM TLO,3.84
2024-06-16 00:30:00,IB GF,0.0
2024-06-16 00:30:00,IB NPI,2.5
2024-06-16 00:30:00,IB OPF,92.87
2024-06-16 00:30:00,SM FT OPF,0.0
2024-06-16 00:30:00,SM GF,2.11
2024-06-16 00:30:00,SM KV OPF,0.0
2024-06-16 00:30:00,SM NPI,1.06467663
2024-06-16 00:30:00,SM TLO,3.84
2024-06-16 01:00:00,IB GF,0.0
2024-06-16 01:00:00,IB NPI,2.5
2024-06-16 01:00:00,IB OPF,92.87
2024-06-16 01:00:00,SM FT OPF,0.0
2024-06-16 01:00:00,SM GF,2.11
2024-06-16 01:00:00,SM KV OPF,0.0
2024-06-16 01:00:00,SM NPI,1.050780431
2024-06-16 01:00:00,SM TLO,3.84
2024-06-16 01:30:00,IB GF,0.0
2024-06-16 01:30:00,IB NPI,2.5
2024-06-16 01:30:00,IB OPF,92.87
2024-06-16 01:30:00,SM FT OPF,0.0
2024-06-16 01:30:00,SM GF,2.11
2024-06-16 01:30:00,SM KV OPF,0.0
2024-06-16 01:30:00,SM NPI,1.037227693
2024-06-16 01:30:00,SM TLO,3.84
2024-06-16 02:00:00,IB GF,0.0
2024-06-16 02:00:00,IB NPI,2.5
2024-06-16 02:00:00,IB OPF,92.87
2024-06-16 02:00:00,SM FT OPF,0.0
2024-06-16 02:00:00,SM GF,2.11
2024-06-16 02:00:00,SM KV OPF,0.0
2024-06-16 02:00:00,SM NPI,1.031467054
2024-06-16 02:00:00,SM TLO,3.84
2024-06-16 02:30:00,IB GF,0.0
2024-06-16 02:30:00,IB NPI,2.5
2024-06-16 02:30:00,IB OPF,92.87
2024-06-16 02:30:00,SM FT OPF,0.0
2024-06-16 02:30:00,SM GF,2.11
2024-06-16 02:30:00,SM KV OPF,0.0
2024-06-16 02:30:00,SM NPI,1.033169842
2024-06-16 02:30:00,SM TLO,3.84
2024-06-16 03:00:00,IB GF,0.0
2024-06-16 03:00:00,IB NPI,2.5
2024-06-16 03:00:00,IB OPF,92.87
2024-06-16 03:00:00,SM FT OPF,0.0
2024-06-16 03:00:00,SM GF,2.11
2024-06-16 03:00:00,SM KV OPF,0.0
2024-06-16 03:00:00,SM NPI,1.042692245
2024-06-16 03:00:00,SM TLO,3.84
2024-06-16 03:30:00,IB GF,0.0
2024-06-16 03:30:00,IB NPI,2.5
2024-06-16 03:30:00,IB OPF,92.87
2024-06-16 03:30:00,SM FT OPF,0.0
2024-06-16 03:30:00,SM GF,2.11
2024-06-16 03:30:00,SM KV OPF,0.0
2024-06-16 03:30:00,SM NPI,1.110137341
2024-06-16 03:30:00,SM TLO,3.84
2024-06-16 04:00:00,IB GF,0.0
2024-06-16 04:00:00,IB NPI,2.5
2024-06-16 04:00:00,IB OPF,92.87
2024-06-16 04:00:00,SM FT OPF,0.0
2024-06-16 04:00:00,SM GF,2.11
2024-06-16 04:00:00,SM KV OPF,0.0
2024-06-16 04:00:00,SM NPI,1.224416924
2024-06-16 04:00:00,SM TLO,3.84
2024-06-16 04:30:00,IB GF,0.0
2024-06-16 04:30:00,IB NPI,2.5
2024-06-16 04:30:00,IB OPF,92.87
2024-06-16 04:30:00,SM FT OPF,0.0
2024-06-16 04:30:00,SM GF,2.11
2024-06-16 04:30:00,SM KV OPF,0.0
2024-06-16 04:30:00,SM NPI,1.272087881
2024-06-16 04:30:00,SM TLO,3.84
2024-06-16 05:00:00,IB GF,0.0
2024-06-16 05:00:00,IB NPI,2.5
2024-06-16 05:00:00,IB OPF,92.87
2024-06-16 05:00:00,SM FT OPF,0.0
2024-06-16 05:00:00,SM GF,2.11
2024-06-16 05:00:00,SM KV OPF,0.0
2024-06-16 05:00:00,SM NPI,1.240684761
2024-06-16 05:00:00,SM TLO,3.84
2024-06-16 05:30:00,IB GF,0.0
2024-06-16 05:30:00,IB NPI,2.5
2024-06-16 05:30:00,IB OPF,92.87
2024-06-16 05:30:00,SM FT OPF,0.0
2024-06-16 05:30:00,SM GF,2.11
2024-06-16 05:30:00,SM KV OPF,0.0
2024-06-16 05:30:00,SM NPI,1.219801824
2024-06-16 05:30:00,SM TLO,3.84
2024-06-16 06:00:00,IB GF,0.0
2024-06-16 06:00:00,IB NPI,2.5
2024-06-16 06:00:00,IB OPF,92.87
2024-06-16 06:00:00,SM FT OPF,0.0
2024-06-16 06:00:00,SM GF,2.11
2024-06-16 06:00:00,SM KV OPF,0.0
2024-06-16 06:00:00,SM NPI,1.251758841
2024-06-16 06:00:00,SM TLO,3.67
2024-06-16 06:30:00,IB GF,0.0
2024-06-16 06:30:00,IB NPI,2.5
2024-06-16 06:30:00,IB OPF,92.87
2024-06-16 06:30:00,SM FT OPF,0.0
2024-06-16 06:30:00,SM GF,2.11
2024-06-16 06:30:00,SM KV OPF,0.0
2024-06-16 06:30:00,SM NPI,1.27404544
2024-06-16 06:30:00,SM TLO,3.67
2024-06-16 07:00:00,IB GF,0.0
2024-06-16 07:00:00,IB NPI,2.5
2024-06-16 07:00:00,IB OPF,92.87
2024-06-16 07:00:00,SM FT OPF,0.0
2024-06-16 07:00:00,SM GF,2.11
2024-06-16 07:00:00,SM KV OPF,0.0
2024-06-16 07:00:00,SM NPI,1.294156446
2024-06-16 07:00:00,SM TLO,3.67
2024-06-16 07:30:00,IB GF,0.0
2024-06-16 07:30:00,IB NPI,2.5
2024-06-16 07:30:00,IB OPF,92.87
2024-06-16 07:30:00,SM FT OPF,0.0
2024-06-16 07:30:00,SM GF,2.11
2024-06-16 07:30:00,SM KV OPF,0.0
2024-06-16 07:30:00,SM NPI,1.29381742
2024-06-16 07:30:00,SM TLO,3.67
2024-06-16 08:00:00,IB GF,0.0
2024-06-16 08:00:00,IB NPI,2.5
2024-06-16 08:00:00,IB OPF,92.87
2024-06-16 08:00:00,SM FT OPF,0.0
2024-06-16 08:00:00,SM GF,2.11
2024-06-16 08:00:00,SM KV OPF,0.0
2024-06-16 08:00:00,SM NPI,1.283543904
2024-06-16 08:00:00,SM TLO,3.67
2024-06-16 08:30:00,IB GF,0.0
2024-06-16 08:30:00,IB NPI,2.5
2024-06-16 08:30:00,IB OPF,92.87
2024-06-16 08:30:00,SM FT OPF,0.0
2024-06-16 08:30:00,SM GF,2.11
2024-06-16 08:30:00,SM KV OPF,0.0
2024-06-16 08:30:00,SM NPI,1.270860712
2024-06-16 08:30:00,SM TLO,3.67
2024-06-16 09:00:00,IB GF,0.0
2024-06-16 09:00:00,IB NPI,2.5
2024-06-16 09:00:00,IB OPF,92.87
2024-06-16 09:00:00,SM FT OPF,0.0
2024-06-16 09:00:00,SM GF,2.11
2024-06-16 09:00:00,SM KV OPF,0.0
2024-06-16 09:00:00,SM NPI,1.265941851
2024-06-16 09:00:00,SM TLO,3.67
2024-06-16 09:30:00,IB GF,0.0
2024-06-16 09:30:00,IB NPI,2.5
2024-06-16 09:30:00,IB OPF,92.87
2024-06-16 09:30:00,SM FT OPF,0.0
2024-06-16 09:30:00,SM GF,2.11
2024-06-16 09:30:00,SM KV OPF,0.0
2024-06-16 09:30:00,SM NPI,1.309462082
2024-06-16 09:30:00,SM TLO,3.67
2024-06-16 10:00:00,IB GF,0.0
2024-06-16 10:00:00,IB NPI,2.5
2024-06-16 10:00:00,IB OPF,92.87
2024-06-16 10:00:00,SM FT OPF,0.0
2024-06-16 10:00:00,SM GF,2.11
2024-06-16 10:00:00,SM KV OPF,0.0
2024-06-16 10:00:00,SM NPI,1.37284076
2024-06-16 10:00:00,SM TLO,3.67
2024-06-16 10:30:00,IB GF,0.0
2024-06-16 10:30:00,IB NPI,2.5
2024-06-16 10:30:00,IB OPF,92.87
2024-06-16 10:30:00,SM FT OPF,0.0
2024-06-16 10:30:00,SM GF,2.11
2024-06-16 10:30:00,SM KV OPF,0.0
2024-06-16 10:30:00,SM NPI,1.424533696
2024-06-16 10:30:00,SM TLO,3.67
2024-06-16 11:00:00,IB GF,0.0
2024-06-16 11:00:00,IB NPI,2.5
2024-06-16 11:00:00,IB OPF,92.87
2024-06-16 11:00:00,SM FT OPF,0.0
2024-06-16 11:00:00,SM GF,2.11
2024-06-16 11:00:00,SM KV OPF,0.0
2024-06-16 11:00:00,SM NPI,1.469220308
2024-06-16 11:00:00,SM TLO,3.67
2024-06-16 11:30:00,IB GF,0.0
2024-06-16 11:30:00,IB NPI,2.5
2024-06-16 11:30:00,IB OPF,92.87
2024-06-16 11:30:00,SM FT OPF,0.0
2024-06-16 11:30:00,SM GF,2.11
2024-06-16 11:30:00,SM KV OPF,0.0
2024-06-16 11:30:00,SM NPI,1.50768769
2024-06-16 11:30:00,SM TLO,3.67
2024-06-16 12:00:00,IB GF,0.0
2024-06-16 12:00:00,IB NPI,2.5
2024-06-16 12:00:00,IB OPF,92.87
2024-06-16 12:00:00,SM FT OPF,0.0
2024-06-16 12:00:00,SM GF,2.11
2024-06-16 12:00:00,SM KV OPF,0.0
2024-06-16 12:00:00,SM NPI,1.538868726
2024-06-16 12:00:00,SM TLO,3.67
2024-06-16 12:30:00,IB GF,0.0
2024-06-16 12:30:00,IB NPI,2.5
2024-06-16 12:30:00,IB OPF,92.87
2024-06-16 12:30:00,SM FT OPF,0.0
2024-06-16 12:30:00,SM GF,2.11
2024-06-16 12:30:00,SM KV OPF,0.0
2024-06-16 12:30:00,SM NPI,1.565767202
2024-06-16 12:30:00,SM TLO,3.67
2024-06-16 13:00:00,IB GF,0.0
2024-06-16 13:00:00,IB NPI,2.5
2024-06-16 13:00:00,IB OPF,92.87
2024-06-16 13:00:00,SM FT OPF,0.0
2024-06-16 13:00:00,SM GF,2.11
2024-06-16 13:00:00,SM KV OPF,0.0
2024-06-16 13:00:00,SM NPI,1.601001304
2024-06-16 13:00:00,SM TLO,3.67
2024-06-16 13:30:00,IB GF,0.0
2024-06-16 13:30:00,IB NPI,2.5
2024-06-16 13:30:00,IB OPF,92.87
2024-06-16 13:30:00,SM FT OPF,0.0
2024-06-16 13:30:00,SM GF,2.11
2024-06-16 13:30:00,SM KV OPF,0.0
2024-06-16 13:30:00,SM NPI,1.642192764
2024-06-16 13:30:00,SM TLO,3.67
2024-06-16 14:00:00,IB GF,0.0
2024-06-16 14:00:00,IB NPI,2.5
2024-06-16 14:00:00,IB OPF,92.87
2024-06-16 14:00:00,SM FT OPF,0.0
2024-06-16 14:00:00,SM GF,2.11
2024-06-16 14:00:00,SM KV OPF,0.0
2024-06-16 14:00:00,SM NPI,1.699468722
2024-06-16 14:00:00,SM TLO,3.67
2024-06-16 14:30:00,IB GF,0.0
2024-06-16 14:30:00,IB NPI,2.5
2024-06-16 14:30:00,IB OPF,92.87
2024-06-16 14:30:00,SM FT OPF,0.0
2024-06-16 14:30:00,SM GF,2.11
2024-06-16 14:30:00,SM KV OPF,0.0
2024-06-16 14:30:00,SM NPI,1.737432549
2024-06-16 14:30:00,SM TLO,3.67
2024-06-16 15:00:00,IB GF,0.0
2024-06-16 15:00:00,IB NPI,2.5
2024-06-16 15:00:00,IB OPF,92.87
2024-06-16 15:00:00,SM FT OPF,0.0
2024-06-16 15:00:00,SM GF,2.11
2024-06-16 15:00:00,SM KV OPF,0.0
2024-06-16 15:00:00,SM NPI,1.761834198
2024-06-16 15:00:00,SM TLO,3.67
2024-06-16 15:30:00,IB GF,0.0
2024-06-16 15:30:00,IB NPI,2.5
2024-06-16 15:30:00,IB OPF,92.87
2024-06-16 15:30:00,SM FT OPF,0.0
2024-06-16 15:30:00,SM GF,2.11
2024-06-16 15:30:00,SM KV OPF,0.0
2024-06-16 15:30:00,SM NPI,1.804620505
2024-06-16 15:30:00,SM TLO,3.67
2024-06-16 16:00:00,IB GF,0.0
2024-06-16 16:00:00,IB NPI,2.5
2024-06-16 16:00:00,IB OPF,92.87
2024-06-16 16:00:00,SM FT OPF,0.0
2024-06-16 16:00:00,SM GF,2.11
2024-06-16 16:00:00,SM KV OPF,0.0
2024-06-16 16:00:00,SM NPI,1.804930672
2024-06-16 16:00:00,SM TLO,3.67
2024-06-16 16:30:00,IB GF,0.0
2024-06-16 16:30:00,IB NPI,2.5
2024-06-16 16:30:00,IB OPF,92.87
2024-06-16 16:30:00,SM FT OPF,0.0
2024-06-16 16:30:00,SM GF,2.11
2024-06-16 16:30:00,SM KV OPF,0.0
2024-06-16 16:30:00,SM NPI,1.752997984
2024-06-16 16:30:00,SM TLO,3.67
2024-06-16 17:00:00,IB GF,0.0
2024-06-16 17:00:00,IB NPI,2.5
2024-06-16 17:00:00,IB OPF,92.87
2024-06-16 17:00:00,SM FT OPF,0.0
2024-06-16 17:00:00,SM GF,2.11
2024-06-16 17:00:00,SM KV OPF,0.0
2024-06-16 17:00:00,SM NPI,1.713794439
2024-06-16 17:00:00,SM TLO,3.67
2024-06-16 17:30:00,IB GF,0.0
2024-06-16 17:30:00,IB NPI,2.5
2024-06-16 17:30:00,IB OPF,92.87
2024-06-16 17:30:00,SM FT OPF,0.0
2024-06-16 17:30:00,SM GF,2.11
2024-06-16 17:30:00,SM KV OPF,0.0
2024-06-16 17:30:00,SM NPI,1.751240534
2024-06-16 17:30:00,SM TLO,3.67
2024-06-16 18:00:00,IB GF,0.0
2024-06-16 18:00:00,IB NPI,2.5
2024-06-16 18:00:00,IB OPF,92.87
2024-06-16 18:00:00,SM FT OPF,0.0
2024-06-16 18:00:00,SM GF,2.11
2024-06-16 18:00:00,SM KV OPF,0.0
2024-06-16 18:00:00,SM NPI,1.851721361
2024-06-16 18:00:00,SM TLO,3.67
2024-06-16 18:30:00,IB GF,0.0
2024-06-16 18:30:00,IB NPI,2.5
2024-06-16 18:30:00,IB OPF,92.87
2024-06-16 18:30:00,SM FT OPF,0.0
2024-06-16 18:30:00,SM GF,2.11
2024-06-16 18:30:00,SM KV OPF,0.0
2024-06-16 18:30:00,SM NPI,1.92121134
2024-06-16 18:30:00,SM TLO,3.67
2024-06-16 19:00:00,IB GF,0.0
2024-06-16 19:00:00,IB NPI,2.5
2024-06-16 19:00:00,IB OPF,92.87
2024-06-16 19:00:00,SM FT OPF,0.0
2024-06-16 19:00:00,SM GF,2.11
2024-06-16 19:00:00,SM KV OPF,0.0
2024-06-16 19:00:00,SM NPI,1.949985451
2024-06-16 19:00:00,SM TLO,3.67
2024-06-16 19:30:00,IB GF,0.0
2024-06-16 19:30:00,IB NPI,2.5
2024-06-16 19:30:00,IB OPF,92.87
2024-06-16 19:30:00,SM FT OPF,0.0
2024-06-16 19:30:00,SM GF,2.11
2024-06-16 19:30:00,SM KV OPF,0.0
2024-06-16 19:30:00,SM NPI,1.873270286
2024-06-16 19:30:00,SM TLO,3.67
2024-06-16 20:00:00,IB GF,0.0
2024-06-16 20:00:00,IB NPI,2.5
2024-06-16 20:00:00,IB OPF,92.87
2024-06-16 20:00:00,SM FT OPF,0.0
2024-06-16 20:00:00,SM GF,2.11
2024-06-16 20:00:00,SM KV OPF,0.0
2024-06-16 20:00:00,SM NPI,1.718127213
2024-06-16 20:00:00,SM TLO,3.67
2024-06-16 20:30:00,IB GF,0.0
2024-06-16 20:30:00,IB NPI,2.5
2024-06-16 20:30:00,IB OPF,92.87
2024-06-16 20:30:00,SM FT OPF,0.0
2024-06-16 20:30:00,SM GF,2.11
2024-06-16 20:30:00,SM KV OPF,0.0
2024-06-16 20:30:00,SM NPI,1.552785005
2024-06-16 20:30:00,SM TLO,3.67
2024-06-16 21:00:00,IB GF,0.0
2024-06-16 21:00:00,IB NPI,2.5
2024-06-16 21:00:00,IB OPF,92.87
2024-06-16 21:00:00,SM FT OPF,0.0
2024-06-16 21:00:00,SM GF,2.11
2024-06-16 21:00:00,SM KV OPF,0.0
2024-06-16 21:00:00,SM NPI,1.413456281
2024-06-16 21:00:00,SM TLO,3.67
2024-06-16 21:30:00,IB GF,0.0
2024-06-16 21:30:00,IB NPI,2.5
2024-06-16 21:30:00,IB OPF,92.87
2024-06-16 21:30:00,SM FT OPF,0.0
2024-06-16 21:30:00,SM GF,2.11
2024-06-16 21:30:00,SM KV OPF,0.0
2024-06-16 21:30:00,SM NPI,1.333098413
2024-06-16 21:30:00,SM TLO,3.67
2024-06-16 22:00:00,IB GF,0.0
2024-06-16 22:00:00,IB NPI,2.5
2024-06-16 22:00:00,IB OPF,92.87
2024-06-16 22:00:00,SM FT OPF,0.0
2024-06-16 22:00:00,SM GF,2.11
2024-06-16 22:00:00,SM KV OPF,0.0
2024-06-16 22:00:00,SM NPI,1.264033646
2024-06-16 22:00:00,SM TLO,3.67
2024-06-16 22:30:00,IB GF,0.0
2024-06-16 22:30:00,IB NPI,2.5
2024-06-16 22:30:00,IB OPF,92.87
2024-06-16 22:30:00,SM FT OPF,0.0
2024-06-16 22:30:00,SM GF,2.11
2024-06-16 22:30:00,SM KV OPF,0.0
2024-06-16 22:30:00,SM NPI,1.202259188
2024-06-16 22:30:00,SM TLO,3.67
2024-06-16 23:00:00,IB GF,0.0
2024-06-16 23:00:00,IB NPI,2.5
2024-06-16 23:00:00,IB OPF,92.87
2024-06-16 23:00:00,SM FT OPF,0.0
2024-06-16 23:00:00,SM GF,2.11
2024-06-16 23:00:00,SM KV OPF,0.0
2024-06-16 23:00:00,SM NPI,1.15338945
2024-06-16 23:00:00,SM TLO,3.67
2024-06-16 23:30:00,IB GF,0.0
2024-06-16 23:30:00,IB NPI,2.5
2024-06-16 23:30:00,IB OPF,92.87
2024-06-16 23:30:00,SM FT OPF,0.0
2024-06-16 23:30:00,SM GF,2.11
2024-06-16 23:30:00,SM KV OPF,0.0
2024-06-16 23:30:00,SM NPI,1.118636163
2024-06-16 23:30:00,SM TLO,3.67
2024-06-17 00:00:00,IB GF,0.0
2024-06-17 00:00:00,IB NPI,2.5
2024-06-17 00:00:00,IB OPF,92.87
2024-06-17 00:00:00,SM FT OPF,0.0
2024-06-17 00:00:00,SM GF,2.11
2024-06-17 00:00:00,SM KV OPF,0.0
2024-06-17 00:00:00,SM NPI,1.088864823
2024-06-17 00:00:00,SM TLO,3.67
2024-06-17 00:30:00,IB GF,0.0
2024-06-17 00:30:00,IB NPI,2.5
2024-06-17 00:30:00,IB OPF,92.87
2024-06-17 00:30:00,SM FT OPF,0.0
2024-06-17 00:30:00,SM GF,2.11
2024-06-17 00:30:00,SM KV OPF,0.0
2024-06-17 00:30:00,SM NPI,1.06467663
2024-06-17 00:30:00,SM TLO,3.67
2024-06-17 01:00:00,IB GF,0.0
2024-06-17 01:00:00,IB NPI,2.5
2024-06-17 01:00:00,IB OPF,92.87
2024-06-17 01:00:00,SM FT OPF,0.0
2024-06-17 01:00:00,SM GF,2.11
2024-06-17 01:00:00,SM KV OPF,0.0
2024-06-17 01:00:00,SM NPI,1.050780431
2024-06-17 01:00:00,SM TLO,3.67
2024-06-17 01:30:00,IB GF,0.0
2024-06-17 01:30:00,IB NPI,2.5
2024-06-17 01:30:00,IB OPF,92.87
2024-06-17 01:30:00,SM FT OPF,0.0
2024-06-17 01:30:00,SM GF,2.11
2024-06-17 01:30:00,SM KV OPF,0.0
2024-06-17 01:30:00,SM NPI,1.037227693
2024-06-17 01:30:00,SM TLO,3.67
2024-06-17 02:00:00,IB GF,0.0
